,realtime_start,realtime_end,date,value
363,2011-12-22,9999-12-31,2011-12-22,3.91
364,2011-12-29,9999-12-31,2011-12-29,3.95
365,2012-01-05,9999-12-31,2012-01-05,3.91
366,2012-01-12,9999-12-31,2012-01-12,3.89
367,2012-01-19,9999-12-31,2012-01-19,3.88
368,2012-01-26,9999-12-31,2012-01-26,3.98
369,2012-02-02,9999-12-31,2012-02-02,3.87
370,2012-02-09,9999-12-31,2012-02-09,3.87
371,2012-02-16,9999-12-31,2012-02-16,3.87
372,2012-02-23,9999-12-31,2012-02-23,3.95
373,2012-03-01,9999-12-31,2012-03-01,3.90
374,2012-03-08,9999-12-31,2012-03-08,3.88
375,2012-03-15,9999-12-31,2012-03-15,3.92
376,2012-03-22,9999-12-31,2012-03-22,4.08
377,2012-03-29,9999-12-31,2012-03-29,3.99
378,2012-04-05,9999-12-31,2012-04-05,3.98
379,2012-04-12,9999-12-31,2012-04-12,3.88
380,2012-04-19,9999-12-31,2012-04-19,3.90
381,2012-04-26,9999-12-31,2012-04-26,3.88
382,2012-05-03,9999-12-31,2012-05-03,3.84
383,2012-05-10,9999-12-31,2012-05-10,3.83
384,2012-05-17,9999-12-31,2012-05-17,3.79
385,2012-05-24,9999-12-31,2012-05-24,3.78
386,2012-05-31,9999-12-31,2012-05-31,3.75
387,2012-06-07,9999-12-31,2012-06-07,3.67
388,2012-06-14,9999-12-31,2012-06-14,3.71
389,2012-06-21,9999-12-31,2012-06-21,3.66
390,2012-06-28,9999-12-31,2012-06-28,3.66
391,2012-07-05,9999-12-31,2012-07-05,3.62
392,2012-07-12,9999-12-31,2012-07-12,3.56
393,2012-07-19,9999-12-31,2012-07-19,3.53
394,2012-07-26,9999-12-31,2012-07-26,3.49
395,2012-08-02,9999-12-31,2012-08-02,3.55
396,2012-08-09,9999-12-31,2012-08-09,3.59
397,2012-08-16,9999-12-31,2012-08-16,3.62
398,2012-08-23,9999-12-31,2012-08-23,3.66
399,2012-08-30,9999-12-31,2012-08-30,3.59
400,2012-09-06,9999-12-31,2012-09-06,3.55
401,2012-09-13,9999-12-31,2012-09-13,3.55
402,2012-09-20,9999-12-31,2012-09-20,3.49
403,2012-09-27,9999-12-31,2012-09-27,3.40
404,2012-10-04,9999-12-31,2012-10-04,3.36
405,2012-10-11,9999-12-31,2012-10-11,3.39
