Date,加權指數,波段低點區間,波段高點區間
2012/7/25,6979.13,0,0
2012/7/26,6970.69,0,0
2012/7/27,7124.49,0,0
2012/7/30,7158.88,0,0
2012/7/31,7270.49,0,0
2012/8/1,7267.96,0,0
2012/8/3,7217.51,0,0
2012/8/6,7286.33,0,0
2012/8/7,7295.46,0,0
2012/8/8,7319.8,0,0
2012/8/9,7433.7,0,0
2012/8/10,7441.12,0,0
2012/8/13,7436.3,0,0
2012/8/14,7479.25,0,0
2012/8/15,7467.74,0,0
2012/8/16,7490.21,0,0
2012/8/17,7467.92,0,0
2012/8/20,7431.91,0,0
2012/8/21,7506.81,0,0
2012/8/22,7496.58,0,0
2012/8/23,7505.17,0,0
2012/8/24,7477.53,0,0
2012/8/27,7468.22,0,0
2012/8/28,7361.94,0,0
2012/8/29,7391.15,0,0
2012/8/30,7371.44,0,0
2012/8/31,7397.06,0,0
2012/9/3,7450.53,0,0
2012/9/4,7451.35,0,0
2012/9/5,7367.44,0,0
2012/9/6,7326.72,0,0
2012/9/7,7424.91,0,0
2012/9/10,7482.74,0,0
2012/9/11,7485.13,0,0
2012/9/12,7570.45,0,0
2012/9/13,7578.8,0,0
2012/9/14,7738.05,0,0
2012/9/17,7762.22,0,0
2012/9/18,7734.26,0,0
2012/9/19,7781.91,0,0
2012/9/20,7727.55,0,0
2012/9/21,7754.59,0,0
2012/9/24,7768.3,0,0
2012/9/25,7734.13,0,0
2012/9/26,7669.63,0,0
2012/9/27,7683.8,0,0
2012/9/28,7715.16,0,0
2012/10/1,7675.72,0,0
2012/10/2,7718.68,0,0
2012/10/3,7684.63,0,0
2012/10/4,7682.34,0,0
2012/10/5,7690.65,0,0
2012/10/8,7615.89,0,0
2012/10/9,7592.01,0,0
2012/10/11,7451.72,0,0
2012/10/12,7437.04,0,0
2012/10/15,7418.9,0,0
2012/10/16,7471.02,0,0
2012/10/17,7464.4,0,0
2012/10/18,7465.41,0,0
2012/10/19,7408.76,0,0
2012/10/22,7373.04,0,0
2012/10/23,7337.48,0,0
2012/10/24,7314.88,0,0
2012/10/25,7262.08,0,0
2012/10/26,7134.06,0,0
2012/10/29,7091.67,0,0
2012/10/30,7182.59,0,0
2012/10/31,7166.05,0,0
2012/11/1,7179.64,0,0
2012/11/2,7210.47,0,0
2012/11/5,7185.36,0,0
2012/11/6,7236.68,0,0
2012/11/7,7287.18,0,0
2012/11/8,7242.63,0,0
2012/11/9,7293.22,0,0
2012/11/12,7267.75,0,0
2012/11/13,7136.05,0,0
2012/11/14,7159.75,0,0
2012/11/15,7143.84,0,0
2012/11/16,7130.07,0,0
2012/11/19,7129.04,0,0
2012/11/20,7145.77,0,0
2012/11/21,7088.49,0,0
2012/11/22,7105.76,0,0
2012/11/23,7326.01,0,0
2012/11/26,7407.37,0,0
2012/11/27,7430.2,0,0
2012/11/28,7434.93,0,0
2012/11/29,7503.55,0,0
2012/11/30,7580.17,0,0
2012/12/3,7599.91,0,0
2012/12/4,7600.98,0,0
2012/12/5,7649.05,0,0
2012/12/6,7623.26,0,0
2012/12/7,7642.26,0,0
2012/12/10,7609.5,0,0
2012/12/11,7613.69,0,0
2012/12/12,7690.19,0,0
2012/12/13,7757.09,0,0
2012/12/14,7698.77,0,0
2012/12/17,7631.28,0,0
2012/12/18,7643.74,0,0
2012/12/19,7677.47,0,0
2012/12/20,7595.46,0,0
2012/12/21,7519.93,0,0
2012/12/22,7540.14,0,0
2012/12/24,7535.52,0,0
2012/12/25,7636.57,0,0
2012/12/26,7634.19,0,0
2012/12/27,7648.41,0,0
2012/12/28,7699.5,0,0
2013/1/2,7779.22,0,0
2013/1/3,7836.84,0,0
2013/1/4,7805.99,0,0
2013/1/7,7755.09,0,0
2013/1/8,7721.66,0,0
2013/1/9,7738.64,0,0
2013/1/10,7811.64,0,0
2013/1/11,7819.15,0,0
2013/1/14,7823.97,0,0
2013/1/15,7765.02,0,0
2013/1/16,7700.43,0,0
2013/1/17,7616.64,0,0
2013/1/18,7732.87,0,0
2013/1/21,7724.92,0,0
2013/1/22,7759.1,0,0
2013/1/23,7744.18,0,0
2013/1/24,7695.99,0,0
2013/1/25,7672.58,0,0
2013/1/28,7714.67,0,0
2013/1/29,7802,0,0
2013/1/30,7832.98,0,0
2013/1/31,7850.02,0,0
2013/2/1,7855.97,0,0
2013/2/4,7923.16,0,0
2013/2/5,7886.94,0,0
2013/2/6,7906.65,0,0
2013/2/18,7943.53,0,0
2013/2/19,7960.88,0,0
2013/2/20,8029.1,0,0
2013/2/21,7957.46,0,0
2013/2/22,7947.72,0,0
2013/2/23,7986.89,0,0
2013/2/25,7947.68,0,0
2013/2/26,7880.9,0,0
2013/2/27,7897.98,0,0
2013/3/1,7964.63,0,0
2013/3/4,7867.34,0,0
2013/3/5,7932.71,0,0
2013/3/6,7950.3,0,0
2013/3/7,7960.51,0,0
2013/3/8,8015.14,0,0
2013/3/11,8038.72,0,0
2013/3/12,7994.71,0,0
2013/3/13,7995.51,0,0
2013/3/14,7951.76,0,0
2013/3/15,7927.49,0,0
2013/3/18,7811.34,0,0
2013/3/19,7838.47,0,0
2013/3/20,7798.03,0,0
2013/3/21,7811.84,0,0
2013/3/22,7796.22,0,0
2013/3/25,7856.12,0,0
2013/3/26,7856.36,0,0
2013/3/27,7894.12,0,0
2013/3/28,7866.88,0,0
2013/3/29,7918.61,0,0
2013/4/1,7899.24,0,0
2013/4/2,7913.18,0,0
2013/4/3,7942.35,0,0
2013/4/8,7752.79,0,0
2013/4/9,7728.54,0,0
2013/4/10,7752.8,0,0
2013/4/11,7857.98,0,0
2013/4/12,7821.63,0,0
2013/4/15,7763.53,0,0
2013/4/16,7801.05,0,0
2013/4/17,7809.07,0,0
2013/4/18,7791.35,0,0
2013/4/19,7930.8,0,0
2013/4/22,7970.38,0,0
2013/4/23,7942.77,0,0
2013/4/24,8023.71,0,0
2013/4/25,8021.75,0,0
2013/4/26,8022.06,0,0
2013/4/29,8029.74,0,0
2013/4/30,8093.66,0,0
2013/5/2,8128.51,0,0
2013/5/3,8135.03,0,0
2013/5/6,8169.05,0,0
2013/5/7,8163.06,0,0
2013/5/8,8267.09,0,0
2013/5/9,8285.89,0,0
2013/5/10,8280.26,0,0
2013/5/13,8248.32,0,0
2013/5/14,8251.82,0,0
2013/5/15,8318.59,0,0
2013/5/16,8390.05,0,0
2013/5/17,8368.19,0,0
2013/5/20,8377.05,0,0
2013/5/21,8383.05,0,0
2013/5/22,8398.84,0,0
2013/5/23,8237.83,0,0
2013/5/24,8209.78,0,0
2013/5/27,8280.1,0,0
2013/5/28,8263.05,0,0
2013/5/29,8337.9,0,0
2013/5/30,8243.29,0,0
2013/5/31,8254.8,0,0
2013/6/3,8201.02,0,0
2013/6/4,8191.22,0,0
2013/6/5,8181.91,0,0
2013/6/6,8096.14,0,0
2013/6/7,8095.2,0,0
2013/6/10,8160.55,0,0
2013/6/11,8116.15,0,0
2013/6/13,7951.66,0,0
2013/6/14,7937.74,0,0
2013/6/17,7992.89,0,0
2013/6/18,8011.02,0,0
2013/6/19,8007.39,0,0
2013/6/20,7898.91,0,0
2013/6/21,7793.31,0,0
2013/6/24,7758.03,0,0
2013/6/25,7663.23,0,0
2013/6/26,7784.8,0,0
2013/6/27,7883.9,0,0
2013/6/28,8062.21,0,0
2013/7/1,8036,0,0
2013/7/2,8015.86,0,0
2013/7/3,7911.42,0,0
2013/7/4,7893.72,0,0
2013/7/5,8001.82,0,0
2013/7/8,7886.34,0,0
2013/7/9,7971.18,0,0
2013/7/10,8011.69,0,0
2013/7/11,8179.54,0,0
2013/7/12,8220.49,0,0
2013/7/15,8254.68,0,0
2013/7/16,8260.11,0,0
2013/7/17,8258.95,0,0
2013/7/18,8194.88,0,0
2013/7/19,8062.03,0,0
2013/7/22,8105.45,0,0
2013/7/23,8214.65,0,0
2013/7/24,8196.19,0,0
2013/7/25,8163.58,0,0
2013/7/26,8149.4,0,0
2013/7/29,8084.5,0,0
2013/7/30,8163.55,0,0
2013/7/31,8107.94,0,0
2013/8/1,8056.22,0,0
2013/8/2,8099.88,0,0
2013/8/5,8138.63,0,0
2013/8/6,8038.91,0,0
2013/8/7,7921.29,0,0
2013/8/8,7907.67,0,0
2013/8/9,7856.14,0,0
2013/8/12,7903.38,0,0
2013/8/13,7986.27,0,0
2013/8/14,7951.33,0,0
2013/8/15,7887.26,0,0
2013/8/16,7925,0,0
2013/8/19,7900.21,0,0
2013/8/20,7832.65,0,0
2013/8/22,7814.38,0,0
2013/8/23,7873.31,0,0
2013/8/26,7894.97,0,0
2013/8/27,7820.84,0,0
2013/8/28,7824.54,0,0
2013/8/29,7917.66,0,0
2013/8/30,8021.89,0,0
2013/9/2,8038.86,0,0
2013/9/3,8088.37,0,0
2013/9/4,8083.44,0,0
2013/9/5,8169.1,0,0
2013/9/6,8164.2,0,0
2013/9/9,8192.11,0,0
2013/9/10,8208.77,0,0
2013/9/11,8208.99,0,0
2013/9/12,8225.36,0,0
2013/9/13,8168.2,0,0
2013/9/14,8142.48,0,0
2013/9/16,8255.34,0,0
2013/9/17,8249.78,0,0
2013/9/18,8209.18,0,0
2013/9/23,8292.83,0,0
2013/9/24,8299.12,0,0
2013/9/25,8283.9,0,0
2013/9/26,8184.68,0,0
2013/9/27,8230.68,0,0
2013/9/30,8173.87,0,0
2013/10/1,8187.02,0,0
2013/10/2,8216.52,0,0
2013/10/3,8359.02,0,0
2013/10/4,8364.55,0,0
2013/10/7,8333.66,0,0
2013/10/8,8375.65,0,0
2013/10/9,8344.73,0,0
2013/10/11,8349.37,0,0
2013/10/14,8273.96,0,0
2013/10/15,8367.88,0,0
2013/10/16,8332.18,0,0
2013/10/17,8374.68,0,0
2013/10/18,8441.19,0,0
2013/10/21,8419.32,0,0
2013/10/22,8418.27,0,0
2013/10/23,8393.62,0,0
2013/10/24,8413.72,0,0
2013/10/25,8346.62,0,0
2013/10/28,8407.83,0,0
2013/10/29,8420.98,0,0
2013/10/30,8465.06,0,0
2013/10/31,8450.06,0,0
2013/11/1,8388.18,0,0
2013/11/4,8354.14,0,0
2013/11/5,8262.2,0,0
2013/11/6,8281.97,0,0
2013/11/7,8283.71,0,0
2013/11/8,8229.59,0,0
2013/11/11,8182.56,0,0
2013/11/12,8195.26,0,0
2013/11/13,8104.26,0,0
2013/11/14,8134.91,0,0
2013/11/15,8177.12,0,0
2013/11/18,8191.46,0,0
2013/11/19,8260.21,0,0
2013/11/20,8204.46,0,0
2013/11/21,8099.45,0,0
2013/11/22,8116.78,0,0
2013/11/25,8187.51,0,0
2013/11/26,8248.02,0,0
2013/11/27,8295.88,0,0
2013/11/28,8362.43,0,0
2013/11/29,8406.83,0,0
2013/12/2,8414.61,0,0
2013/12/3,8392.55,0,0
2013/12/4,8418,0,0
2013/12/5,8375.54,0,0
2013/12/6,8367.72,0,0
2013/12/9,8444.62,0,0
2013/12/10,8443.39,0,0
2013/12/11,8433.77,0,0
2013/12/12,8361.33,0,0
2013/12/13,8376.94,0,0
2013/12/16,8313.87,0,0
2013/12/17,8352.93,0,0
2013/12/18,8349.04,0,0
2013/12/19,8407.4,0,0
2013/12/20,8408.53,0,0
2013/12/23,8456.46,0,0
2013/12/24,8450.49,0,0
2013/12/25,8467.76,0,0
2013/12/26,8485.89,0,0
2013/12/27,8535.04,0,0
2013/12/30,8623.43,0,0
2013/12/31,8611.51,0,0
2014/1/2,8612.54,0,0
2014/1/3,8546.54,0,0
2014/1/6,8500.01,0,0
2014/1/7,8512.3,0,0
2014/1/8,8556.01,0,0
2014/1/9,8514.68,0,0
2014/1/10,8529.35,0,0
2014/1/13,8566.2,0,0
2014/1/14,8548.14,0,0
2014/1/15,8602.55,0,0
2014/1/16,8612.11,0,0
2014/1/17,8596,0,0
2014/1/20,8621.56,0,0
2014/1/21,8599.9,0,0
2014/1/22,8625.3,0,0
2014/1/23,8595.1,0,0
2014/1/24,8598.31,0,0
2014/1/27,8462.57,0,0
2014/2/5,8264.48,0,0
2014/2/6,8311.01,0,0
2014/2/7,8387.35,0,0
2014/2/10,8391.95,0,0
2014/2/11,8430.56,0,0
2014/2/12,8510.87,0,0
2014/2/13,8467.7,0,0
2014/2/14,8513.68,0,0
2014/2/17,8519.55,0,0
2014/2/18,8556.23,0,0
2014/2/19,8577.01,0,0
2014/2/20,8524.62,0,0
2014/2/21,8601.86,0,0
2014/2/24,8560.61,0,0
2014/2/25,8575.62,0,0
2014/2/26,8600.86,0,0
2014/2/27,8639.58,0,0
2014/3/3,8601.98,0,0
2014/3/4,8554.54,0,0
2014/3/5,8632.93,0,0
2014/3/6,8713.79,0,0
2014/3/7,8713.96,0,0
2014/3/10,8665.24,0,0
2014/3/11,8702.33,0,0
2014/3/12,8684.73,0,0
2014/3/13,8747.79,0,0
2014/3/14,8687.63,0,0
2014/3/17,8700.1,0,0
2014/3/18,8731.94,0,0
2014/3/19,8689.46,0,0
2014/3/20,8597.33,0,0
2014/3/21,8577.17,0,0
2014/3/24,8605.38,0,0
2014/3/25,8689.3,0,0
2014/3/26,8737.27,0,0
2014/3/27,8779.57,0,0
2014/3/28,8774.64,0,0
2014/3/31,8849.28,0,0
2014/4/1,8873.15,0,0
2014/4/2,8905.45,0,0
2014/4/3,8888.54,0,0
2014/4/7,8876.44,0,0
2014/4/8,8888.25,0,0
2014/4/9,8930.57,0,0
2014/4/10,8948.1,0,0
2014/4/11,8908.05,0,0
2014/4/14,8857.42,0,0
2014/4/15,8916.71,0,0
2014/4/16,8923.82,0,0
2014/4/17,8944.16,0,0
2014/4/18,8966.66,0,0
2014/4/21,8951.19,0,0
2014/4/22,8974.71,0,0
2014/4/23,8956.92,0,0
2014/4/24,8945.45,0,0
2014/4/25,8774.12,0,0
2014/4/28,8809.71,0,0
2014/4/29,8872.11,0,0
2014/4/30,8791.44,0,0
2014/5/2,8867.32,0,0
2014/5/5,8870.43,0,0
2014/5/6,8912.39,0,0
2014/5/7,8893.22,0,0
2014/5/8,8930.9,0,0
2014/5/9,8889.69,0,0
2014/5/12,8808.61,0,0
2014/5/13,8817.94,0,0
2014/5/14,8875.16,0,0
2014/5/15,8880.65,0,0
2014/5/16,8888.45,0,0
2014/5/19,8899.9,0,0
2014/5/20,8887.79,0,0
2014/5/21,8862.42,0,0
2014/5/22,8969.63,0,0
2014/5/23,9008.22,0,0
2014/5/26,9036.12,0,0
2014/5/27,9055.29,0,0
2014/5/28,9121.71,0,0
2014/5/29,9109,0,0
2014/5/30,9075.91,0,0
2014/6/3,9123.46,0,0
2014/6/4,9119.96,0,0
2014/6/5,9140.72,0,0
2014/6/6,9134.46,0,0
2014/6/9,9162.74,0,0
2014/6/10,9222.37,0,0
2014/6/11,9229.8,0,0
2014/6/12,9204.65,0,0
2014/6/13,9196.39,0,0
2014/6/16,9202.93,0,0
2014/6/17,9240.6,0,0
2014/6/18,9279.93,0,0
2014/6/19,9316.81,0,0
2014/6/20,9273.79,0,0
2014/6/23,9228.35,0,0
2014/6/24,9246.2,0,0
2014/6/25,9242.16,0,0
2014/6/26,9320.94,0,0
2014/6/27,9306.83,0,0
2014/6/30,9393.07,0,0
2014/7/1,9441.92,0,0
2014/7/2,9484.96,0,0
2014/7/3,9526.23,0,0
2014/7/4,9510.05,0,0
2014/7/7,9520.2,0,0
2014/7/8,9530.98,0,0
2014/7/9,9489.98,0,0
2014/7/10,9565.12,0,0
2014/7/11,9495.84,0,0
2014/7/14,9520.3,0,0
2014/7/15,9569.17,0,0
2014/7/16,9484.73,0,0
2014/7/17,9408.24,0,0
2014/7/18,9400.97,0,0
2014/7/21,9440.97,0,0
2014/7/22,9499.36,0,0
2014/7/24,9527.54,0,0
2014/7/25,9439.29,0,0
2014/7/28,9420.18,0,0
2014/7/29,9391.88,0,0
2014/7/30,9447.02,0,0
2014/7/31,9315.85,0,0
2014/8/1,9266.51,0,0
2014/8/4,9330.19,0,0
2014/8/5,9141.44,0,0
2014/8/6,9143.97,0,0
2014/8/7,9131.44,0,0
2014/8/8,9085.96,0,0
2014/8/11,9172.91,0,0
2014/8/12,9163.12,0,0
2014/8/13,9231.31,0,0
2014/8/14,9230.61,0,0
2014/8/15,9206.81,0,0
2014/8/18,9141.31,0,0
2014/8/19,9243.78,0,0
2014/8/20,9288.05,0,0
2014/8/21,9253.38,0,0
2014/8/22,9380.1,0,0
2014/8/25,9390.62,0,0
2014/8/26,9393.96,0,0
2014/8/27,9485.59,0,0
2014/8/28,9478.37,0,0
2014/8/29,9436.27,0,0
2014/9/1,9513.06,0,0
2014/9/2,9399.72,0,0
2014/9/3,9450.35,0,0
2014/9/4,9428.89,0,0
2014/9/5,9407.94,0,0
2014/9/9,9434.77,0,0
2014/9/10,9357.61,0,0
2014/9/11,9322.95,0,0
2014/9/12,9223.18,0,0
2014/9/15,9217.46,0,0
2014/9/16,9133.4,0,0
2014/9/17,9195.17,0,0
2014/9/18,9237.03,0,0
2014/9/19,9240.45,0,0
2014/9/22,9134.65,0,0
2014/9/23,9084.9,0,0
2014/9/24,9098.49,0,0
2014/9/25,9011.59,0,0
2014/9/26,8989.82,0,0
2014/9/29,8960.76,0,0
2014/9/30,8966.92,0,0
2014/10/1,8990.26,0,0
2014/10/2,8975.19,0,0
2014/10/3,9106.28,0,0
2014/10/6,9095.14,0,0
2014/10/7,9040.81,0,0
2014/10/8,8955.18,0,0
2014/10/9,8966.44,0,0
2014/10/13,8711.39,0,0
2014/10/14,8768.39,0,0
2014/10/15,8655.51,0,0
2014/10/16,8633.69,0,0
2014/10/17,8512.88,0,0
2014/10/20,8663.14,0,0
2014/10/21,8654.64,0,0
2014/10/22,8748.83,0,0
2014/10/23,8731.07,0,0
2014/10/24,8646.01,0,0
2014/10/27,8627.78,0,0
2014/10/28,8773.55,0,0
2014/10/29,8903.68,0,0
2014/10/30,8888.07,0,0
2014/10/31,8974.76,0,0
2014/11/3,9004.86,0,0
2014/11/4,8989.18,0,0
2014/11/5,8962.6,0,0
2014/11/6,8891.02,0,0
2014/11/7,8912.62,0,0
2014/11/10,9049.98,0,0
2014/11/11,9034.14,0,0
2014/11/12,8918.95,0,0
2014/11/13,8980.67,0,0
2014/11/14,8982.88,0,0
2014/11/17,8884.39,0,0
2014/11/18,8859.07,0,0
2014/11/19,8963.24,0,0
2014/11/20,9078.87,0,0
2014/11/21,9091.53,0,0
2014/11/24,9122.33,0,0
2014/11/25,9116.24,0,0
2014/11/26,9122.39,0,0
2014/11/27,9165.31,0,0
2014/11/28,9187.15,0,0
2014/12/1,9117.71,0,0
2014/12/2,9034.79,0,0
2014/12/3,9175.26,0,0
2014/12/4,9225.11,0,0
2014/12/5,9206.57,0,0
2014/12/8,9187.29,0,0
2014/12/9,9128.9,0,0
2014/12/10,9032.16,0,0
2014/12/11,9013.07,0,0
2014/12/12,9027.33,0,0
2014/12/15,8985.63,0,0
2014/12/16,8950.91,0,0
2014/12/17,8828.36,0,0
2014/12/18,8878.63,0,0
2014/12/19,8999.52,0,0
2014/12/22,9095,0,0
2014/12/23,9097.71,0,0
2014/12/24,9186.18,0,0
2014/12/25,9158.7,0,0
2014/12/26,9214.07,0,0
2014/12/27,9218.5,0,0
2014/12/29,9286.28,0,0
2014/12/30,9268.43,0,0
2014/12/31,9307.26,0,0
2015/1/5,9274.11,0,0
2015/1/6,9048.34,0,0
2015/1/7,9080.09,0,0
2015/1/8,9238.03,0,0
2015/1/9,9215.58,0,0
2015/1/12,9178.3,0,1
2015/1/13,9231.8,0,1
2015/1/14,9180.23,0,1
2015/1/15,9165.09,0,1
2015/1/16,9138.29,0,1
2015/1/19,9174.06,0,1
2015/1/20,9251.69,0,1
2015/1/21,9319.71,0,1
2015/1/22,9369.51,0,1
2015/1/23,9470.94,0,1
2015/1/26,9477.67,0,1
2015/1/27,9521.59,0,1
2015/1/28,9510.92,0,1
2015/1/29,9426.9,0,1
2015/1/30,9361.91,0,1
2015/2/2,9386.99,0,1
2015/2/3,9448.73,0,1
2015/2/4,9513.92,0,1
2015/2/5,9512.05,0,1
2015/2/6,9456.18,0,1
2015/2/9,9421.5,0,1
2015/2/10,9393.7,0,1
2015/2/11,9462.22,0,1
2015/2/12,9496.31,0,1
2015/2/13,9529.51,0,1
2015/2/24,9629.37,0,1
2015/2/25,9699.54,0,1
2015/2/26,9622.1,0,1
2015/3/2,9601.36,0,1
2015/3/3,9605.77,0,1
2015/3/4,9621.73,0,1
2015/3/5,9595.09,0,1
2015/3/6,9645.77,0,1
2015/3/9,9562.98,0,1
2015/3/10,9536.53,0,1
2015/3/11,9523.18,0,1
2015/3/12,9596,0,1
2015/3/13,9579.35,0,1
2015/3/16,9512.91,0,1
2015/3/17,9539.44,0,1
2015/3/18,9653.43,0,1
2015/3/19,9736.73,0,1
2015/3/20,9749.69,0,1
2015/3/23,9758.09,0,1
2015/3/24,9731.66,0,1
2015/3/25,9667.83,0,1
2015/3/26,9619.12,0,1
2015/3/27,9503.72,0,1
2015/3/30,9521.87,0,1
2015/3/31,9586.44,0,1
2015/4/1,9507.66,0,1
2015/4/2,9600.32,0,1
2015/4/7,9641.9,0,1
2015/4/8,9571.97,0,1
2015/4/9,9568.04,0,1
2015/4/10,9617.7,0,1
2015/4/13,9666.52,0,1
2015/4/14,9642.22,0,1
2015/4/15,9540.06,0,1
2015/4/16,9656.87,0,1
2015/4/17,9570.93,0,1
2015/4/20,9552.85,0,1
2015/4/21,9533.98,0,1
2015/4/22,9613,0,1
2015/4/23,9797.49,0,1
2015/4/24,9913.28,0,1
2015/4/27,9973.12,0,1
2015/4/28,9956.83,0,1
2015/4/29,9853.83,0,1
2015/4/30,9820.05,0,1
2015/5/4,9845.04,0,1
2015/5/5,9820.13,0,1
2015/5/6,9818.2,0,1
2015/5/7,9704.11,0,1
2015/5/8,9692,0,1
2015/5/11,9663.72,0,1
2015/5/12,9680.73,0,1
2015/5/13,9724.11,0,1
2015/5/14,9610.83,0,1
2015/5/15,9579.48,0,1
2015/5/18,9606.1,0,1
2015/5/19,9716.77,0,1
2015/5/20,9685.31,1,1
2015/5/21,9578.56,1,1
2015/5/22,9638.8,1,1
2015/5/25,9645.17,1,1
2015/5/26,9669.41,1,1
2015/5/27,9693.54,1,1
2015/5/28,9712.84,1,1
2015/5/29,9701.07,1,1
2015/6/1,9625.69,1,1
2015/6/2,9614.26,1,1
2015/6/3,9556.52,1,1
2015/6/4,9348.63,1,1
2015/6/5,9340.13,1,1
2015/6/8,9368.43,1,1
2015/6/9,9191.87,1,1
2015/6/10,9298.5,1,1
2015/6/11,9302.49,1,1
2015/6/12,9301.93,1,1
2015/6/15,9259.48,1,1
2015/6/16,9212.78,1,1
2015/6/17,9189.83,1,1
2015/6/18,9218.37,1,1
2015/6/22,9341.77,1,1
2015/6/23,9391.14,1,1
2015/6/24,9397.31,1,1
2015/6/25,9476.34,1,1
2015/6/26,9462.57,1,1
2015/6/29,9236.1,1,1
2015/6/30,9323.02,1,1
2015/7/1,9375.23,1,1
2015/7/2,9379.24,1,1
2015/7/3,9358.23,1,1
2015/7/6,9255.96,1,1
2015/7/7,9250.16,1,1
2015/7/8,8976.11,1,1
2015/7/9,8914.13,1,1
2015/7/13,9033.92,1,1
2015/7/14,9041.76,1,1
2015/7/15,9054.2,1,1
2015/7/16,9042.21,1,1
2015/7/17,9045.98,1,1
2015/7/20,8975,1,1
2015/7/21,9005.96,1,1
2015/7/22,8918.7,1,1
2015/7/23,8791.12,1,1
2015/7/24,8767.86,1,1
2015/7/27,8556.68,1,1
2015/7/28,8582.49,1,1
2015/7/29,8563.48,1,1
2015/7/30,8651.49,1,1
2015/7/31,8665.34,1,1
2015/8/3,8524.41,1,1
2015/8/4,8510.86,1,0
2015/8/5,8542.27,1,0
2015/8/6,8449.56,1,0
2015/8/7,8442.29,1,0
2015/8/10,8466.84,1,0
2015/8/11,8394.14,1,0
2015/8/12,8283.38,1,0
2015/8/13,8311.74,1,0
2015/8/14,8305.64,1,0
2015/8/17,8213.42,1,0
2015/8/18,8177.22,1,0
2015/8/19,8021.84,1,0
2015/8/20,8029.81,1,0
2015/8/21,7786.92,1,0
2015/8/24,7410.34,1,0
2015/8/25,7675.64,1,0
2015/8/26,7715.59,1,0
2015/8/27,7824.55,1,0
2015/8/28,8019.18,1,0
2015/8/31,8174.92,1,0
2015/9/1,8017.56,1,0
2015/9/2,8035.29,1,0
2015/9/3,8095.95,1,0
2015/9/4,8000.6,1,0
2015/9/7,7986.56,1,0
2015/9/8,8001.5,1,0
2015/9/9,8286.92,1,0
2015/9/10,8268.68,1,0
2015/9/11,8305.82,1,0
2015/9/14,8307.29,1,0
2015/9/15,8259.99,1,0
2015/9/16,8333.29,1,0
2015/9/17,8445.5,1,0
2015/9/18,8462.14,1,0
2015/9/21,8307.04,1,0
2015/9/22,8365.92,1,0
2015/9/23,8193.42,1,0
2015/9/24,8123.1,1,0
2015/9/25,8132.35,1,0
2015/9/30,8181.24,1,0
2015/10/1,8295.94,1,0
2015/10/2,8305.03,1,0
2015/10/5,8352.36,1,0
2015/10/6,8394.1,1,0
2015/10/7,8495.23,1,0
2015/10/8,8445.96,1,0
2015/10/12,8573.72,1,0
2015/10/13,8567.92,1,0
2015/10/14,8522.51,1,0
2015/10/15,8601.52,1,0
2015/10/16,8604.95,1,0
2015/10/19,8631.5,1,0
2015/10/20,8653.6,1,0
2015/10/21,8609.23,1,0
2015/10/22,8608.46,1,0
2015/10/23,8673.81,1,0
2015/10/26,8745.36,1,0
2015/10/27,8701.32,1,0
2015/10/28,8665.99,1,0
2015/10/29,8571.08,1,0
2015/10/30,8554.31,1,0
2015/11/2,8614.77,1,0
2015/11/3,8713.19,1,0
2015/11/4,8857.02,1,0
2015/11/5,8850.18,1,0
2015/11/6,8693.57,1,0
2015/11/9,8642.48,1,0
2015/11/10,8536.9,1,0
2015/11/11,8415.01,1,0
2015/11/12,8428.09,1,0
2015/11/13,8329.5,1,0
2015/11/16,8295.4,1,0
2015/11/17,8419.42,1,0
2015/11/18,8340.47,1,0
2015/11/19,8477.2,1,0
2015/11/20,8465.45,1,0
2015/11/23,8485.73,1,0
2015/11/24,8400.14,1,0
2015/11/25,8386.13,1,0
2015/11/26,8484.9,1,0
2015/11/27,8398.4,1,0
2015/11/30,8320.61,1,0
2015/12/1,8463.3,0,0
2015/12/2,8457.4,0,0
2015/12/3,8456.06,0,0
2015/12/4,8398.6,0,0
2015/12/7,8454.27,0,0
2015/12/8,8343.86,0,0
2015/12/9,8229.62,0,0
2015/12/10,8216.17,0,0
2015/12/11,8115.89,0,0
2015/12/14,8040.16,0,0
2015/12/15,8073.35,0,0
2015/12/16,8184.66,0,0
2015/12/17,8319.67,0,0
2015/12/18,8257.32,0,0
2015/12/21,8282.17,0,0
2015/12/22,8292.74,0,0
2015/12/23,8315.7,0,0
2015/12/24,8324.36,0,0
2015/12/25,8363.28,0,0
2015/12/28,8358.49,0,0
2015/12/29,8293.91,0,0
2015/12/30,8279.99,0,0
2015/12/31,8338.06,0,0
2016/1/4,8114.26,0,0
2016/1/5,8075.11,0,0
2016/1/6,7990.39,0,0
2016/1/7,7852.06,0,0
2016/1/8,7893.97,0,0
2016/1/11,7788.42,0,0
2016/1/12,7768.45,0,0
2016/1/13,7824.61,0,0
2016/1/14,7742.88,0,0
2016/1/15,7762.01,0,0
2016/1/18,7811.18,0,0
2016/1/19,7854.88,0,0
2016/1/20,7699.12,0,0
2016/1/21,7664.01,0,0
2016/1/22,7756.18,0,0
2016/1/25,7894.15,0,0
2016/1/26,7828.67,0,0
2016/1/27,7849.83,0,0
2016/1/28,7905.1,0,0
2016/1/29,8080.6,0,0
2016/1/30,8145.21,0,0
2016/2/1,8156.96,0,0
2016/2/2,8131.24,0,0
2016/2/3,8063,0,0
2016/2/15,8066.51,0,0
